Set,Time,antennaSTR,clientRSSI,bssidRSSI,bssidArray,clientArray
4221,23294.441823005676,20,-38
4222,23295.443850040436,4,-39
4222,23297.2388150692,7,-38
4222,23298.23494696617,20,-38
4223,23300.425235033035,4,-40
4223,23301.382827997208,7,-38
4223,23303.190865039825,20,-38
4224,23304.204646110535,4,-38
4224,23306.386857032776,7,-38
4224,23307.370090007782,20,-38
4225,23308.371496915817,4,-38
4225,23310.171589136124,7,-38
4225,23313.17482995987,20,-38
4226,23314.17481994629,4,-39
4226,23316.354777097702,7,-38
4226,23317.328262090683,20,-38
4227,23319.53480696678,4,-38
4227,23320.52325606346,7,-38
4227,23322.29652905464,20,-38
4228,23323.334834098816,4,-38
4228,23324.334811925888,7,-39
4228,23326.520165920258,20,-39
4229,23328.338809013367,4,-38
4229,23336.534837961197,7,-39
4229,23340.318819999695,20,-39
4230,23342.514929056168,4,-39
4230,23345.505283117294,7,-38
4230,23352.516247987747,20,-46
4231,23356.338945150375,4,-38
4231,23358.522802114487,7,-38
4231,23359.50671195984,20,-38
4232,23361.30678009987,4,-39
4232,23362.302835941315,7,-39
4232,23364.491702079773,20,-38
4233,23365.510849952698,4,-39
4233,23367.290755033493,7,-39
4233,23369.474815130234,20,-38
4234,23371.266804933548,4,-39
4234,23372.26342511177,7,-39
4234,23374.450850963593,20,-39
4235,23375.44682908058,4,-38
4235,23377.24301314354,7,-39
4235,23378.222754001617,20,-38
4236,23380.418230056763,4,-38
4236,23381.42440891266,7,-39
4236,23383.223318099976,20,-39
4237,23384.229974985123,4,-38
4237,23385.221257925034,7,-39
4237,23387.41882801056,20,-38
4238,23388.402826070786,4,-39
4238,23390.18676996231,7,-38
4238,23391.570770978928,20,-39
4239,23393.362823963165,4,-39
4239,23394.338766098022,7,-38
4239,23396.537310123444,20,-39
4240,23397.552042007446,4,-38
4240,23400.54641699791,7,-39
4240,23403.542773008347,20,-40
4241,23404.538917064667,4,-38
4241,23406.346889019012,7,-39
4241,23407.337136030197,20,-39
4242,23409.539479017258,4,-38
4242,23410.534821033478,7,-38
4242,23412.323405981064,20,-39
4243,23413.288313150406,4,-39
4243,23415.49081802368,7,-56
4243,23416.434801101685,20,-58
4244,23417.45083808899,4,-56
4244,23420.442852973938,7,-38
4244,23425.422896146774,20,-38
4245,23426.399704933167,4,-38
4245,23428.185322999954,7,-38
4245,23429.166764974594,20,-38
4246,23430.17080807686,4,-39
4246,23432.370809078217,7,-39
4246,23433.361186027527,20,-38
4247,23435.175013065338,4,-38
4247,23436.17880010605,7,-39
4247,23438.354793071747,20,-38
4248,23439.366807937622,4,-38
4248,23441.566649913788,7,-39
4248,23442.16386294365,20,-38
4249,23446.350764989853,4,-38
4249,23448.550813913345,7,-38
4249,23449.542807102203,20,-39
4250,23451.356360912323,4,-38
4250,23452.366264104843,7,-38
4250,23454.510766029358,20,-38
4251,23455.51396203041,4,-38
4251,23457.2907640934,7,-38
4251,23458.301242113113,20,-38
4252,23460.4996240139,4,-38
4252,23461.478786945343,7,-38
4252,23462.47482609749,20,-38
4253,23464.283005952835,4,-38
4253,23467.262926101685,7,-38
4253,23468.257488965988,20,-38
4254,23470.46288704872,4,-38
4254,23473.463551044464,7,-38
4254,23475.270196914673,20,-39
4255,23477.45878314972,4,-39
4255,23478.43879199028,7,-46
4255,23479.426450014114,20,-45
4256,23483.19486808777,4,-39
4256,23484.574767112732,7,-39
4256,23486.366770029068,20,-38
4257,23487.382900953293,4,-38
4257,23489.599082946777,7,-38
4257,23492.1988530159,20,-39
4258,23493.600708007812,4,-39
4258,23494.59243297577,7,-38
4258,23496.386968135834,20,-38
4259,23497.36278104782,4,-39
4259,23499.550813913345,7,-38
4259,23501.331792116165,20,-39
4260,23503.49084997177,4,-38
4260,23505.29086303711,7,-38
4260,23506.292536973953,20,-38
4261,23509.294762134552,4,-38
4261,23510.302812099457,7,-38
4261,23512.48729610443,20,-38
4262,23513.48292207718,4,-38
4262,23515.26276898384,7,-38
4262,23516.25877213478,20,-38
4263,23518.474775075912,4,-39
4263,23521.466778993607,7,-39
4263,23522.46293401718,20,-38
4264,23523.44563794136,4,-39
4264,23525.234801054,7,-39
4264,23526.214782953262,20,-38
4265,23528.44279193878,4,-38
4265,23529.420097112656,7,-39
4265,23531.198792934418,20,-39
4266,23532.158815145493,4,-39
4266,23534.342839956284,7,-39
4266,23535.32280397415,20,-39
4267,23537.519015073776,4,-39
4267,23541.35085606575,7,-1
4267,23546.342764139175,20,-46
4268,23551.36281299591,4,-39
4268,23553.548607110977,7,-39
4268,23555.33273100853,20,-39
4269,23557.545099020004,4,-39
4269,23558.552783966064,7,-39
4269,23560.32686305046,20,-39
4270,23564.55037212372,4,-39
4270,23566.342756986618,7,-39
4270,23570.534707069397,20,-39
4271,23571.521502017975,4,-39
4271,23573.328730106354,7,-39
4271,23574.306779146194,20,-38
4272,23577.31878209114,4,-39
4272,23580.314862966537,7,-38
4272,23582.49882698059,20,-38
4273,23583.49481201172,4,-38
4273,23584.482801914215,7,-38
4273,23586.226642131805,20,-38
4274,23587.23276591301,4,-38
4274,23589.42283797264,7,-38
4274,23590.415899038315,20,-38
4275,23592.23077607155,4,-38
4275,23593.21850514412,7,-38
4275,23595.43188405037,20,-38
4276,23596.438806056976,4,-38
4276,23598.22677397728,7,-38
4276,23599.23856806755,20,-39
4277,23602.610978126526,4,-38
4277,23603.578794956207,7,-38
4277,23605.37078499794,20,-39
4278,23606.358772993088,4,-39
4278,23608.15571308136,7,-39
4278,23613.160893917084,20,-39
4279,23615.350858926773,4,-39
4279,23616.341098070145,7,-39
4279,23618.518867969513,20,-39
4280,23619.535342931747,4,-39
4280,23621.33140397072,7,-39
4280,23622.322765111923,20,-39
4281,23625.322824001312,4,-39
4281,23627.50679898262,7,-39
4281,23628.494808912277,20,-39
4282,23630.310760974884,4,-39
4282,23632.506822109222,7,-39
4282,23634.290817975998,20,-39
4283,23635.30679011345,4,-39
4283,23637.49077796936,7,-39
4283,23640.499524116516,20,-39
4284,23641.488644123077,4,-39
4284,23643.282855033875,7,-38
4284,23644.280601024628,20,-38
4285,23645.273679971695,4,-38
4285,23647.470772981644,7,-38
4285,23648.470453977585,20,-39
4286,23650.238806009293,4,-38
4286,23651.220341920853,7,-38
4286,23653.418575048447,20,-38
4287,23654.43174314499,4,-38
4287,23656.21478009224,7,-38
4287,23659.234462976456,20,-38
4288,23661.450448036194,4,-39
4288,23663.630800962448,7,-38
4288,23665.414786100388,20,-38
4289,23667.610801935196,4,-38
4289,23669.430886030197,7,-38
4289,23670.422644138336,20,-38
4290,23672.218902111053,4,-46
4290,23673.210693120956,7,-46
4290,23677.411513090134,20,-38
4291,23679.24490094185,4,-38
4291,23680.254830121994,7,-38
4291,23682.434776067734,20,-38
4292,23683.43496799469,4,-38
4292,23685.23090004921,7,-39
4292,23688.23877310753,20,-38
4293,23689.26684808731,4,-38
4293,23691.44676399231,7,-38
4293,23692.44676709175,20,-39
4294,23693.449553012848,4,-38
4294,23695.25082397461,7,-38
4294,23696.249593019485,20,-39
4295,23698.454795122147,4,-38
4295,23699.406817913055,7,-39
4295,23702.41022014618,20,-38
4296,23704.23438000679,4,-39
4296,23705.222842931747,7,-39
4296,23707.370799064636,20,-39
4297,23708.37146806717,4,-39
4297,23709.3748190403,7,-39
4297,23712.37087202072,20,-39
4298,23714.548259973526,4,-39
4298,23717.554363012314,7,-39
4298,23720.546282052994,20,-39
4299,23721.534773111343,4,-39
4299,23722.542762994766,7,-39
4299,23724.334737062454,20,-39
4300,23725.338807106018,4,-39
4300,23727.52699303627,7,-39
4300,23728.524168014526,20,-39
4301,23730.326802015305,4,-39
4301,23731.30277109146,7,-39
4301,23733.48680305481,20,-39
4302,23735.28276205063,4,-61
4302,23736.262840032578,7,-61
4302,23737.259418964386,20,-39
4303,23743.45419192314,4,-39
4303,23744.438750982285,7,-39
4303,23746.222770929337,20,-39
4304,23747.23101592064,4,-39
4304,23749.426882982254,7,-39
4304,23750.433203935623,20,-39
4305,23752.25081205368,4,-39
4305,23753.26158595085,7,-39
4305,23754.25085902214,20,-39
4306,23756.458858013153,4,-39
4306,23757.446793079376,7,-39
4306,23759.238781929016,20,-39
4307,23760.246788024902,4,-39
4307,23762.430025100708,7,-39
4307,23765.44064807892,20,-39
4308,23766.43878507614,4,-39
4308,23768.233814001083,7,-39
4308,23769.207468032837,20,-39
4309,23772.59877896309,4,-39
4309,23773.58681511879,7,-39
4309,23775.3667781353,20,-39
4310,23776.386758089066,4,-39
4310,23778.578809022903,7,-39
4310,23779.162801980972,20,-39
4311,23781.350826978683,4,-39
4311,23782.327323913574,7,-39
4311,23784.514760017395,20,-39
4312,23788.32109594345,4,-39
4312,23789.29940509796,7,-39
4312,23791.48281097412,20,-39
4313,23792.466790914536,4,-39
4313,23794.26683807373,7,-39
4313,23795.246848106384,20,-38
4314,23797.442847967148,4,-38
4314,23798.418795108795,7,-56
4314,23802.230792999268,20,-39
4315,23804.430813074112,4,-38
4315,23805.41361308098,7,-38
4315,23807.210865020752,20,-38
4316,23808.210222005844,4,-38
4316,23810.398772001266,7,-38
4316,23813.406816005707,20,-39
4317,23814.40021300316,4,-38
4317,23815.382807970047,7,-38
4317,23817.582873106003,20,-39
4318,23819.404104948044,4,-38
4318,23821.59483909607,7,-38
4318,23823.362764120102,20,-39
4319,23825.26008105278,4,-38
4319,23828.24448609352,7,-38
4319,23830.47171497345,20,-38
4320,23831.464988946915,4,-39
4320,23833.27993607521,7,-39
4320,23834.28283905983,20,-39
4321,23837.301923036575,4,-38
4321,23840.310745954514,7,-39
4321,23842.490950107574,20,-38
4322,23843.50327205658,4,-38
4322,23845.2907910347,7,-38
4322,23849.478862047195,20,-39
4323,23852.489871025085,4,-39
4323,23853.478801965714,7,-38
4323,23855.25880599022,20,-39
4324,23856.27400112152,4,-38
4324,23859.282863140106,7,-38
4324,23860.26676106453,20,-38
4325,23861.244534015656,4,-1
4325,23862.22652196884,7,-56
4325,23866.394855976105,20,-56
4326,23867.399311065674,4,-56
4326,23871.59889602661,7,-38
4326,23872.576159000397,20,-39
4327,23874.38695693016,4,-39
4327,23875.381928920746,7,-38
4327,23876.375019073486,20,-38
4328,23878.16209602356,4,-38
4328,23879.162817955017,7,-39
4328,23881.34280014038,20,-38
4329,23882.342828035355,4,-39
4329,23884.521886110306,7,-39
4329,23885.478815078735,20,-39
4330,23887.274775981903,4,-39
4330,23890.294876098633,7,-39
4330,23892.495038986206,20,-39
4331,23894.294814109802,4,-39
4331,23895.290776014328,7,-39
4331,23897.474802017212,20,-39
4332,23900.486197948456,4,-39
4332,23903.494806051254,7,-39
4332,23905.275146961212,20,-39
4333,23907.460489034653,4,-39
4333,23908.451138973236,7,-39
4333,23910.274852991104,20,-39
4334,23911.292580127716,4,-39
4334,23913.446270942688,7,-39
4334,23914.446807146072,20,-39
4335,23917.434880018234,4,-39
4335,23919.23430109024,7,-39
4335,23920.2347779274,20,-39
4336,23922.413156986237,4,-39
4336,23923.37880897522,7,-39
4336,23927.170788049698,20,-39
4337,23933.362865924835,4,-57
4337,23935.57208299637,7,-39
4337,23937.36471104622,20,-39
4338,23939.535212993622,4,-39
4338,23940.530234098434,7,-39
4338,23942.322824954987,20,-39
4339,23943.3174431324,4,-39
4339,23945.51501107216,7,-39
4339,23946.49458193779,20,-39
4340,23948.30683708191,4,-39
4340,23949.286770105362,7,-39
4340,23951.486840963364,20,-39
4341,23952.47876214981,4,-39
4341,23953.462765932083,7,-39
4341,23956.46350812912,20,-39
4342,23959.47486591339,4,-39
4342,23961.218836069107,7,-39
4342,23962.606475114822,20,-39
4343,23964.414807081223,4,-39
4343,23965.410820961,7,-39
4343,23967.201777935028,20,-39
4344,23969.402766942978,4,-39
4344,23971.1907889843,7,-39
4344,23972.18802499771,20,-39
4345,23975.595024108887,4,-39
4345,23977.374846935272,7,-39
4345,23978.36931014061,20,-39
4346,23980.542809009552,4,-39
4346,23981.534760951996,7,-39
4346,23983.322202920914,20,-39
4347,23985.54283595085,4,-39
4347,23987.35004591942,7,-39
4347,23988.338766098022,20,-39
4348,23990.154809951782,4,-39
4348,23991.53898191452,7,-39
4348,23992.522844076157,20,-57
4349,23997.52131295204,4,-39
4349,23999.29083299637,7,-39
4349,24000.282761096954,20,-39
4350,24001.26276898384,4,-39
4350,24003.44485592842,7,-39
4350,24004.434767007828,20,-39
4351,24006.246882915497,4,-39
4351,24007.23132610321,7,-39
4351,24009.422806978226,20,-39
4352,24013.229038000107,4,-39
4352,24016.226055145264,7,-39
4352,24017.61290693283,20,-39
4353,24019.410825014114,4,-39
4353,24020.44081401825,7,-39
4353,24022.262840986252,20,-39
4354,24023.282932043076,4,-39
4354,24025.466773986816,7,-39
4354,24026.446834087372,20,-38
4355,24028.25484395027,4,-38
4355,24029.27482509613,7,-38
4355,24030.244364976883,20,-38
4356,24032.45086312294,4,-38
4356,24033.450788021088,7,-39
4356,24035.222785949707,20,-38
4357,24036.23858499527,4,-38
4357,24038.418750047684,7,-38
4357,24039.417501926422,20,-38
4358,24041.23475408554,4,-38
4358,24042.222681045532,7,-39
4358,24044.40277814865,20,-38
4359,24045.43005013466,4,-38
4359,24046.421550035477,7,-39
4359,24048.211502075195,20,-38
4360,24049.207885980606,4,-39
4360,24052.192305088043,7,-38
4360,24054.37876701355,20,-39
4361,24055.41082596779,4,-1
4361,24059.1947619915,7,-39
4361,24061.390789985657,20,-38
4362,24062.393831014633,4,-38
4362,24064.198862075806,7,-39
4362,24065.18099308014,20,-38
4363,24067.406795024872,4,-39
4363,24068.414842128754,7,-38
4363,24070.207273960114,20,-39
4364,24071.21493291855,4,-39
4364,24073.398803949356,7,-38
4364,24076.374856948853,20,-38
4365,24077.374012947083,4,-39
4365,24078.385113954544,7,-38
4365,24080.574387073517,20,-39
4366,24083.198827028275,4,-39
4366,24086.590842962265,7,-38
4366,24087.574814081192,20,-39
4367,24089.38294196129,4,-38
4367,24091.55476808548,7,-38
4367,24093.366816043854,20,-39
4368,24094.34330892563,4,-38
4368,24096.54203891754,7,-39
4368,24097.54254412651,20,-39
4369,24099.334764957428,4,-39
4369,24100.34539604187,7,-39
4369,24102.546855926514,20,-39
4370,24103.52280497551,4,-41
4370,24105.325911045074,7,-39
4370,24106.29878592491,20,-39
4371,24107.31078696251,4,-39
4371,24109.474811077118,7,-39
4371,24110.458769083023,20,-39
4372,24112.254935979843,4,-39
4372,24113.25546693802,7,-39
4372,24115.453531980515,20,-39
4373,24116.461575984955,4,-39
4373,24118.238831043243,7,0
4373,24119.218822956085,20,-55
4374,24123.42276906967,4,-39
4374,24125.21120905876,7,-39
4374,24126.210770130157,20,-39
4375,24129.214828014374,4,-39
4375,24131.378798007965,7,-39
4375,24132.380125045776,20,-39
4376,24134.17091202736,4,-39
4376,24135.562860012054,7,-39
4376,24137.350773096085,20,-39
4377,24138.33881998062,4,-39
4377,24139.326756954193,7,-39
4377,24141.206769943237,20,-39
4378,24144.214854955673,4,-39
4378,24145.202762126923,7,-39
4378,24147.399688005447,20,-39
4379,24148.414767980576,4,-39
4379,24150.204488039017,7,-39
4379,24151.213043928146,20,-39
4380,24153.402794122696,4,-39
4380,24154.392205953598,7,-38
4380,24155.362093925476,20,-39
4381,24157.158801078796,4,-38
4381,24158.566827058792,7,-38
4381,24160.354766130447,20,-38
4382,24161.346822977066,4,-38
4382,24163.526823997498,7,-39
4382,24164.51605606079,20,-39
4383,24166.338839054108,4,-38
4383,24167.342803001404,7,-38
4383,24169.54100704193,20,-38
4384,24176.17485809326,4,-38
4384,24177.579574108124,7,-38
4384,24179.360095977783,20,-38
4385,24180.369645118713,4,-38
4385,24181.36518907547,7,-1
4385,24185.578819036484,20,-52
4386,24187.370785951614,4,-38
4386,24189.558804035187,7,-39
4386,24190.554765939713,20,-38
4387,24192.347496032715,4,-38
4387,24195.350769996643,7,-38
4387,24196.32633304596,20,-39
4388,24198.490870952606,4,-38
4388,24199.481570005417,7,-39
4388,24200.462953090668,20,-39
4389,24202.25076508522,4,-38
4389,24203.248095989227,7,-38
4389,24205.463328123093,20,-39
4390,24206.46574997902,4,-39
4390,24208.246694087982,7,-39
4390,24209.230813980103,20,-39
4391,24211.43650507927,4,-39
4391,24215.225950956345,7,-39
4391,24216.58678007126,20,-39
4392,24218.382775068283,4,-39
4392,24219.37699699402,7,-39
4392,24221.162778139114,20,-39
4393,24222.54520702362,4,-39
4393,24224.330814123154,7,-39
4393,24225.31882596016,20,-39
4394,24227.52686905861,4,-39
4394,24228.514780044556,7,-39
4394,24230.300102949142,20,-39
4395,24232.514830112457,4,-39
4395,24235.49898791313,7,-39
4395,24237.285779953003,20,-39
4396,24238.286762952805,4,-39
4396,24241.27480506897,7,-39
4396,24243.45881009102,20,-39
4397,24244.45502114296,4,-42
4397,24248.238779067993,7,-39
4397,24250.426759004593,20,-39
4398,24251.414780139923,4,-39
4398,24253.590770959854,7,-39
4398,24254.190910100937,20,-39
4399,24256.396700143814,4,-39
4399,24259.4188079834,7,-39
4399,24260.400177001953,20,-39
4400,24262.216155052185,4,-39
4400,24263.190791130066,7,-39
4400,24264.1828250885,20,-39
4401,24266.38255596161,4,-39
4401,24267.38702106476,7,-39
4401,24269.570775032043,20,-39
4402,24270.545035123825,4,-39
4402,24272.335057020187,7,-39
4402,24273.278772115707,20,-39
4403,24275.469813108444,4,-39
4403,24276.478308916092,7,-39
4403,24277.467757940292,20,-39
4404,24279.24280500412,4,-39
4404,24280.23539209366,7,-39
4404,24282.446974992752,20,-39
4405,24283.442798137665,4,-39
4405,24285.23075914383,7,-39
4405,24286.210820913315,20,-39
4406,24289.222815036774,4,-39
4406,24291.426229953766,7,-39
4406,24292.41876411438,20,-39
4407,24293.42849111557,4,-39
4407,24295.22589802742,7,-39
4407,24296.226823091507,20,-39
4408,24298.417048931122,4,-39
4408,24299.4295399189,7,-39
4408,24301.238767147064,20,-39
4409,24302.262360095978,4,-39
4409,24304.47094798088,7,-39
4409,24305.45080804825,20,-39
4410,24307.25480413437,4,-39
4410,24312.254806041718,7,-39
4410,24314.466870069504,20,-39
4411,24315.464179992676,4,-39
4411,24317.261824131012,7,-39
4411,24318.25483393669,20,-39
4412,24320.455044031143,4,-39
4412,24321.434762001038,7,-39
4412,24323.22277212143,20,-39
4413,24324.235924959183,4,-39
4413,24325.206784009933,7,-39
4413,24327.382828950882,20,-39
4414,24328.39077091217,4,-39
4414,24330.570739984512,7,-39
4414,24332.41475892067,20,-39
4415,24334.23345708847,4,-39
4415,24336.434808015823,7,-39
4415,24337.427412986755,20,-39
